"","ensembl_gene_id","external_gene_name","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1988","ENSG00000218153","KRT18P22","keratin 18 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:33390]",4.40931077531803,5.08094720441132,1.23887109926229,4.10127188166458,4.10885443560564e-05,0.000158054807797861
"509","ENSG00000116785","CFHR3","complement factor H related 3 [Source:HGNC Symbol;Acc:HGNC:16980]",5.87223977544481,5.07487596034798,1.14307075483309,4.43968664134793,9.00899558449934e-06,3.8458017594055e-05
"1050","ENSG00000148677","ANKRD1","ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]",3638.4933007391,5.07483259743614,0.922702752906169,5.49996473019325,3.79867226157742e-08,2.25119926828781e-07
"2404","ENSG00000281356","GOLGA8IP","golgin A8 family member I, pseudogene [Source:HGNC Symbol;Acc:HGNC:26660]",1.07993426208472,5.07174945570101,2.13051442852503,2.38052809584219,0.0172878426543283,0.039935033420225
"1055","ENSG00000149131","SERPING1","serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]",11912.930981462,5.0716417012235,0.258971120629289,19.5838118509107,2.12506914603755e-85,2.86590739635683e-83
"8","ENSG00000003989","SLC7A2","solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]",354.344613707995,5.06637318472608,0.593180170402759,8.54103599128423,1.33023770279131e-17,1.94082154231452e-16
"49","ENSG00000028137","TNFRSF1B","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]",1287.30352100661,5.05377947460175,0.370085988553762,13.6556898421124,1.86712766459253e-42,9.83913881657644e-41
"1652","ENSG00000180616","SSTR2","somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]",229.052305427704,5.05273100240254,0.399289698951354,12.6542984095819,1.05917538432785e-36,4.36861895439367e-35
"1949","ENSG00000206507","HLA-V","major histocompatibility complex, class I, V (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23482]",3.39514464843338,5.04210447811804,1.97915072993056,2.54761014503173,0.0108463606989394,0.0264092585779261
"1701","ENSG00000183831","ANKRD45","ankyrin repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:24786]",67.0964799990368,5.03670076171531,0.542604328842381,9.2824559149037,1.65616314854783e-20,2.91914775426328e-19
"171","ENSG00000078579","FGF20","fibroblast growth factor 20 [Source:HGNC Symbol;Acc:HGNC:3677]",3.29732949485852,5.03222189718461,1.48475383682184,3.38926344043416,0.000700806472852283,0.00219191820064067
"1923","ENSG00000205436","EXOC3L4","exocyst complex component 3 like 4 [Source:HGNC Symbol;Acc:HGNC:20120]",37.0145995130282,5.02264596350346,0.919171399018398,5.46431924325239,4.64686605942583e-08,2.72238089031638e-07
"1353","ENSG00000166391","MOGAT2","monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:23248]",1.38326270077036,5.02235152639718,1.65785334619729,3.02943052105136,0.00245015253222503,0.00688588932795187
"1674","ENSG00000182326","C1S","complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]",14939.5700382067,5.020845737758,0.214011864476816,23.4605952806972,1.03056638302746e-121,2.22374529322946e-119
"529","ENSG00000118160","SLC8A2","solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]",5.47881462683455,5.01646732338966,1.25357134496902,4.00174058183631,6.28782170443427e-05,0.000234736946128571
"1769","ENSG00000187260","WDR86","WD repeat domain 86 [Source:HGNC Symbol;Acc:HGNC:28020]",11.3829545256362,5.01160970641772,0.927960455230131,5.40067163225707,6.63918560495867e-08,3.82186649020072e-07
"2292","ENSG00000260170","AC090527.2","novel protein",3.54377151160302,4.99861247729646,2.19434508059846,2.27795186887069,0.0227294454140851,0.0509994419377551
"1325","ENSG00000164736","SOX17","SRY-box 17 [Source:HGNC Symbol;Acc:HGNC:18122]",16.6903889916341,4.9830323199361,0.897041963867205,5.55496010292979,2.77675176196791e-08,1.67167795502438e-07
"2112","ENSG00000231123","SPATA20P1","spermatogenesis associated 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39636]",50.3898275078824,4.98226383014031,0.497122113703861,10.0222132405646,1.21745596589912e-23,2.61599893553104e-22
"44","ENSG00000026751","SLAMF7","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]",7.75481808824544,4.980652921089,1.05522478491605,4.71999235829665,2.35853503532858e-06,1.09582070918406e-05
"2169","ENSG00000236136","ADORA2BP1","adenosine A2b receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:265]",1.9329897880217,4.9476170852403,1.80566152719624,2.74005787392656,0.0061428366697494,0.0158731890701113
"107","ENSG00000063180","CA11","carbonic anhydrase 11 [Source:HGNC Symbol;Acc:HGNC:1370]",65.5095072831681,4.94423135239308,0.454439896244421,10.8798355805755,1.43822149187765e-27,3.81398478163e-26
"1208","ENSG00000159403","C1R","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]",13415.0942193338,4.93205644610899,0.21993283966759,22.4252842529718,2.23066393390833e-111,4.08271249832026e-109
"430","ENSG00000111335","OAS2","2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]",5269.76854889437,4.92118526554382,0.32456087740873,15.1625953960754,6.25479908383299e-52,4.19010217057165e-50
"1461","ENSG00000170054","SERPINA9","serpin family A member 9 [Source:HGNC Symbol;Acc:HGNC:15995]",2684.33450018869,4.91602986704714,0.579563052351234,8.48230377541021,2.20778240828028e-17,3.16928092348301e-16
"1153","ENSG00000156049","GNA14","G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]",164.373284475912,4.90861371545045,0.358082978839709,13.7080341862541,9.08870325025906e-43,4.81419452007908e-41
"2332","ENSG00000270379","HEATR9","HEAT repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:26548]",2.34366424708785,4.89161577231776,1.54927387152717,3.15736027194207,0.00159204515459036,0.00464097463366719
"927","ENSG00000140105","WARS","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]",60359.5065725206,4.88801159289069,0.122839457138455,39.7918690521507,0,0
"2389","ENSG00000278301","GRAMD4P3","GRAM domain containing 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49138]",4.06449166336481,4.88687208469697,1.47683230753035,3.30902300808213,0.000936221430784878,0.00285674354118178
"212","ENSG00000090376","IRAK3","interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]",655.132371949783,4.88237906418088,0.250469907104299,19.4928768913855,1.2618361473751e-84,1.6581012298104e-82
"1135","ENSG00000154914","USP43","ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]",409.664358463328,4.87979127415026,0.435806625315386,11.1971479796087,4.21071690916494e-29,1.20216554207482e-27
"2261","ENSG00000254838","GVINP1","GTPase, very large interferon inducible pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:25813]",175.900507870796,4.87955493683006,0.285756571299495,17.075915051192,2.24281705286353e-65,2.04335585629553e-63
"1747","ENSG00000186088","GSAP","gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]",1455.11655548337,4.86529295121217,0.323042249865218,15.0608564459977,2.92967009723671e-51,1.94984764036543e-49
"961","ENSG00000142677","IL22RA1","interleukin 22 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700]",19.139354281975,4.85732264544404,0.749507479570457,6.48068602094241,9.1306503764281e-11,7.32560477754989e-10
"264","ENSG00000101017","CD40","CD40 molecule [Source:HGNC Symbol;Acc:HGNC:11919]",924.499588878273,4.85386575091907,0.414558134762123,11.7085285365447,1.15262591978747e-31,3.79256480412896e-30
"1336","ENSG00000165685","TMEM52B","transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]",6.35983458688445,4.84599835902664,1.59790174514101,3.03272611958941,0.00242355449189228,0.00681581060904099
"930","ENSG00000140279","DUOX2","dual oxidase 2 [Source:HGNC Symbol;Acc:HGNC:13273]",19.343013372304,4.84071963125862,0.728204309510285,6.64747457278025,2.98164473495002e-11,2.52565022403886e-10
"1911","ENSG00000204642","HLA-F","major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]",698.72568597729,4.81893514876652,1.19995357282435,4.01593466439215,5.92106590349423e-05,0.000221731695205934
"1682","ENSG00000183153","GJD3","gap junction protein delta 3 [Source:HGNC Symbol;Acc:HGNC:19147]",463.488728842972,4.81826251036065,0.17324205579104,27.8123143272573,3.07865502593921e-170,1.06964998943607e-167
"314","ENSG00000104537","ANXA13","annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]",9.36913003823268,4.80491783514524,1.00645844484344,4.7740846726093,1.80526422475753e-06,8.50128907496085e-06
"2191","ENSG00000239754","CFB","complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]",133.209207307882,4.78775118126448,0.507233607045442,9.43894709412572,3.76543988338842e-21,6.92888260050083e-20
"1297","ENSG00000163993","S100P","S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]",5.22672853797801,4.78544206725795,1.14338891451246,4.18531438123874,2.84771693554462e-05,0.000112389968158893
"1002","ENSG00000144802","NFKBIZ","NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]",2330.17185912141,4.78072079627055,0.294601063071526,16.2277784962026,3.20863370297317e-59,2.49143114686542e-57
"1813","ENSG00000196329","GIMAP5","GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]",159.585393015259,4.75940374152223,0.584179317291148,8.1471623534905,3.72563338074275e-16,4.87686836984965e-15
"754","ENSG00000132744","ACY3","aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]",1.18874859632478,4.75893629719536,1.61684275179791,2.94335135058958,0.00324679704032132,0.00889906304713821
"1993","ENSG00000220349","Z85996.1","galanin receptor pseudogene",1.67565302819297,4.75851014413217,2.00809171938224,2.3696677289203,0.017804077499591,0.0409705640619798
"1439","ENSG00000169116","PARM1","prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536]",74.001644513367,4.75789151683849,0.59552202513181,7.98944676443394,1.35545642049216e-15,1.6921742487009e-14
"1946","ENSG00000206450","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]",1082.54521342354,4.75181011393403,2.27329820307723,2.09027135441438,0.0365934309709126,0.0776370049133448
"390","ENSG00000108771","DHX58","DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517]",573.170979682827,4.74534404034782,0.236639179851833,20.0530784602915,1.89733423392656e-89,2.79809024901155e-87
"1985","ENSG00000215910","C1orf167","chromosome 1 open reading frame 167 [Source:HGNC Symbol;Acc:HGNC:25262]",5.07013800345354,4.74478952414255,1.41083095859601,3.36311695971312,0.00077067704566606,0.00239184084165156
"2067","ENSG00000228166","MTND1P11","MT-ND1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42060]",1.59840858474509,4.74346883466955,1.44244332763987,3.28849580692424,0.00100724284844352,0.00305888461485091
"2093","ENSG00000229698","HLA-F","major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]",145.499920212337,4.73838617916493,1.36306266797204,3.47627903727618,0.000508422996106719,0.00162719172477621
"132","ENSG00000071073","MGAT4A","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]",9.08924398827738,4.73637595622666,1.1750030340981,4.03094785185996,5.5552369273473e-05,0.00020917854844543
"1059","ENSG00000149403","GRIK4","glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582]",3.37420140408842,4.73543866300148,1.38521259494083,3.41856454402493,0.000629523852447053,0.00198563001251149
"1151","ENSG00000155962","CLIC2","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]",158.42754603757,4.72957229531443,0.511099920543214,9.25371361883149,2.16825455330325e-20,3.80539812398659e-19
"1641","ENSG00000179799","OR7E22P","olfactory receptor family 7 subfamily E member 22 pseudogene [Source:HGNC Symbol;Acc:HGNC:8394]",2.16709482196223,4.71959641536048,1.98972110158194,2.37198892428097,0.0176926210663534,0.040746100352677
"2186","ENSG00000239463","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",91.3413094956,4.71732399474534,0.671524641412305,7.02479656565422,2.14378368921882e-12,2.01215301489453e-11
"2215","ENSG00000242685","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",91.3413094956,4.71732399474534,0.671524641412305,7.02479656565422,2.14378368921882e-12,2.01215301489453e-11
"2219","ENSG00000243189","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",91.3413094956,4.71732399474534,0.671524641412305,7.02479656565422,2.14378368921882e-12,2.01215301489453e-11
"2220","ENSG00000243215","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",91.3413094956,4.71732399474534,0.671524641412305,7.02479656565422,2.14378368921882e-12,2.01215301489453e-11
"2228","ENSG00000243719","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]",91.3413094956,4.71732399474534,0.671524641412305,7.02479656565422,2.14378368921882e-12,2.01215301489453e-11
"1578","ENSG00000175946","KLHL38","kelch like family member 38 [Source:HGNC Symbol;Acc:HGNC:34435]",5.81620437486306,4.71634086493794,1.19299384426626,3.9533656335324,7.70595451759375e-05,0.00028314099597805
"1159","ENSG00000156587","UBE2L6","ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]",4852.80600374422,4.71500365321838,0.244590258376649,19.2771522648202,8.35514850020161e-83,1.07045118191021e-80
"260","ENSG00000100906","NFKBIA","NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]",5479.87802584683,4.71457569372874,0.139648761590366,33.7602399050132,7.56417609884023e-250,3.87645114625315e-247
"828","ENSG00000136155","SCEL","sciellin [Source:HGNC Symbol;Acc:HGNC:10573]",1.41871750619049,4.70903568183021,1.41571344389388,3.32626330712672,0.000880187388699414,0.00269982960959888
"2193","ENSG00000240065","PSMB9","proteasome subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]",287.025775692984,4.70748046964936,0.779310972392788,6.04056741969841,1.53573197276885e-09,1.07406924973691e-08
"822","ENSG00000136048","DRAM1","DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]",6804.73291626626,4.70282847172181,0.126602540210976,37.1463989891894,5.01201264122544e-302,4.28088529718668e-299
"489","ENSG00000115604","IL18R1","interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]",282.91280821045,4.6993359628015,0.3625068400874,12.9634408047818,1.97199501795951e-38,8.71205298990344e-37
"1975","ENSG00000214212","C19orf38","chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]",11.9997139934656,4.69293140658104,0.932062279750627,5.03499766972292,4.77854646338272e-07,2.45072364155322e-06
"2286","ENSG00000258713","C20orf141","chromosome 20 open reading frame 141 [Source:HGNC Symbol;Acc:HGNC:16134]",15.456638803936,4.68891215134154,0.698884941287308,6.70913318393271,1.9578391604274e-11,1.68487594246857e-10
"1626","ENSG00000178882","RFLNA","refilin A [Source:HGNC Symbol;Acc:HGNC:27051]",1658.46113040424,4.68622062326723,0.937933215848846,4.99632654445031,5.84326842948258e-07,2.95609969239791e-06
"689","ENSG00000129514","FOXA1","forkhead box A1 [Source:HGNC Symbol;Acc:HGNC:5021]",3.01777000467864,4.67606352455921,1.42987341404866,3.27026398184369,0.00107447163112687,0.00324717587593538
"2066","ENSG00000228163","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",100.210624162034,4.67593233735252,0.849198118628149,5.50629144693152,3.66471641121483e-08,2.175587075398e-07
"2187","ENSG00000239590","OR1J4","olfactory receptor family 1 subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:8211]",2.09054718598601,4.67302724416666,2.19258773590491,2.13128403832745,0.0330657492331877,0.0710423219296841
"349","ENSG00000105963","ADAP1","ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]",120.76780732035,4.67054197951307,0.499086127431416,9.35818834226141,8.11155531047345e-21,1.45730738220329e-19
"2249","ENSG00000250461","AC122718.1","family with sequence similarity 133, member B (FAM133B) pseudogene",1.39133104537997,4.66979963417146,1.40953605530122,3.31300474124694,0.000922994152134402,0.00282100150955764
"1748","ENSG00000186150","UBL4B","ubiquitin like 4B [Source:HGNC Symbol;Acc:HGNC:32309]",1.46570167193729,4.66970718381347,1.60366636561064,2.91189444634598,0.00359244009858973,0.00976288341256672
"982","ENSG00000143603","KCNN3","potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]",13.5884616965871,4.65912671006626,1.08600351741713,4.29015802927342,1.7854602255575e-05,7.28071397726342e-05
"4","ENSG00000002549","LAP3","leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]",25565.3719383708,4.65150278282511,0.116573213978865,39.9019862630574,0,0
"969","ENSG00000143171","RXRG","retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479]",2.48412402166255,4.64545787812128,1.61262528049341,2.88068030081973,0.00396817916886361,0.0106932699858729
"129","ENSG00000070731","ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]",5.93558495765591,4.64211895020186,1.17152666852199,3.96245264826826,7.41837234809533e-05,0.000273358286470621
"86","ENSG00000054938","CHRDL2","chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]",4.89371090440055,4.62619245823293,1.10093483653518,4.20205838230381,2.64498893507695e-05,0.000104914141215446
"1810","ENSG00000196136","SERPINA3","serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]",48.2741434824711,4.62308403734848,0.800137271304863,5.77786362808616,7.56550878577185e-09,4.8981582280468e-08
"313","ENSG00000104518","GSDMD","gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]",1539.92089889292,4.61601298196118,0.448154025706546,10.3000591697993,7.04179747369211e-25,1.62739353340715e-23
"1815","ENSG00000196353","CPNE4","copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]",9.7982855918756,4.60380625949707,1.35559137813953,3.39616077067081,0.000683382073960153,0.00214330617106934
"1645","ENSG00000180016","OR1E1","olfactory receptor family 1 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8189]",2.7036658233561,4.5968284238872,1.67624823008747,2.74233156007408,0.00610047290214638,0.0157756520778477
"669","ENSG00000128335","APOL2","apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]",9958.2263506767,4.59449597409674,0.13517646631521,33.9888746860943,3.25287412721117e-253,1.754754387729e-250
"2","ENSG00000000971","CFH","complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]",12707.6926261275,4.59214186759767,0.312507212183886,14.6945148417745,6.98973034598046e-49,4.44976653298924e-47
"2015","ENSG00000224103","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",213.376551950219,4.58128073287889,1.1549693466437,3.96658209691187,7.29106687883967e-05,0.000269331271116817
"2345","ENSG00000272921","AC005832.4","novel transcript",6.05206449530297,4.57956898948304,1.9542152335051,2.34343122035186,0.0191072848509122,0.0436218100188049
"2239","ENSG00000248672","LY75-CD302","LY75-CD302 readthrough [Source:HGNC Symbol;Acc:HGNC:38828]",42.5215640210554,4.57650255904641,0.627014717760961,7.29887581489136,2.901819906189e-13,2.97570816693189e-12
"2170","ENSG00000236177","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",99.7843702465477,4.57166354415577,0.527789525628241,8.66190654070674,4.63938656436985e-18,7.00315060257861e-17
"1080","ENSG00000151364","KCTD14","potassium channel tetramerization domain containing 14 [Source:HGNC Symbol;Acc:HGNC:23295]",1030.29472608245,4.56365663491011,0.200873309269276,22.7190792620059,2.90227474130522e-114,5.56016167495474e-112
"1925","ENSG00000205716","FAM183DP","family with sequence similarity 183 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:51331]",5.77164921056194,4.55396055493511,1.36758720526588,3.32992334046424,0.000868698972732125,0.00267018447174027
"933","ENSG00000140379","BCL2A1","BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]",178.259788677849,4.54536394655455,0.696832292744405,6.52289509812051,6.89630975389313e-11,5.60759435323503e-10
"2259","ENSG00000254087","LYN","LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]",2131.5779398262,4.53646421726231,0.26973924900585,16.8179611754014,1.80256062310683e-63,1.55255000895239e-61
"1147","ENSG00000155629","PIK3AP1","phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]",70.7704342346147,4.53029009679817,0.493272867383851,9.18414613158283,4.14805069734688e-20,7.12151517964102e-19
"167","ENSG00000078018","MAP2","microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]",163.072543428779,4.52693589825536,0.779817893357864,5.80511929363734,6.43201925387002e-09,4.20305905913553e-08
"1186","ENSG00000158473","CD1D","CD1d molecule [Source:HGNC Symbol;Acc:HGNC:1637]",1.57005580150261,4.52551385034818,1.76404679646625,2.56541598522994,0.0103052174487219,0.0252445808414616
"1266","ENSG00000163154","TNFAIP8L2","TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277]",4.06268744667351,4.52454123270725,1.20327512782731,3.7601884457439,0.00016978540952485,0.000590804805610237
"2031","ENSG00000225422","RBMS1P1","RNA binding motif single stranded interacting protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9908]",3.35116467010067,4.52330906146674,1.21006620855259,3.73806741275526,0.000185440229661828,0.00064125156340044
"1676","ENSG00000182508","LHFPL1","LHFPL tetraspan subfamily member 1 [Source:HGNC Symbol;Acc:HGNC:6587]",5.77134683099068,4.51345972624595,1.23636012728702,3.65060278686758,0.00026162558221259,0.0008789024598125
"1233","ENSG00000161944","ASGR2","asialoglycoprotein receptor 2 [Source:HGNC Symbol;Acc:HGNC:743]",2.14412416457077,4.49960065887624,1.53716399799164,2.92720924036415,0.0034201869379416,0.00933560746216577
"716","ENSG00000130755","GMFG","glia maturation factor gamma [Source:HGNC Symbol;Acc:HGNC:4374]",46.2614933520299,4.49729859112732,0.47754499619175,9.41753892720405,4.61784571982206e-21,8.44435498756757e-20
"366","ENSG00000107201","DDX58","DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]",3388.67695043595,4.49215956443958,0.321065057451871,13.9914308959423,1.75838148564961e-44,9.82154279954533e-43
"1638","ENSG00000179593","ALOX15B","arachidonate 15-lipoxygenase, type B [Source:HGNC Symbol;Acc:HGNC:434]",61.2962017709411,4.48366699850253,0.595558091235917,7.52851327936442,5.13212992834109e-14,5.60288930763379e-13
"2334","ENSG00000270938","RAP2CP1","RAP2C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49146]",1.37840648989221,4.47861783005242,1.81319833054814,2.4700099016187,0.0135109312351687,0.0321113715234463
"750","ENSG00000132530","XAF1","XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]",3184.76663827754,4.46555391971123,0.183689677121352,24.3103150361636,1.5249725916938e-130,3.47337923968124e-128
"1861","ENSG00000198326","TMEM239","transmembrane protein 239 [Source:HGNC Symbol;Acc:HGNC:40044]",5.88124423870888,4.46464978891766,1.39783858491741,3.19396662611188,0.00140332339645351,0.00414984511019914
"781","ENSG00000134363","FST","follistatin [Source:HGNC Symbol;Acc:HGNC:3971]",3712.81863859689,4.44725960832585,0.408585833120007,10.8845173959314,1.36620344284858e-27,3.6276948672219e-26
"2265","ENSG00000255275","AL080251.1","novel transcript",1.51479119061195,4.44446403905662,2.08062960771179,2.13611496375104,0.0326700443658005,0.0703100513863038
"1677","ENSG00000182541","LIMK2","LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]",7837.44013943895,4.43983888361225,0.19511643554098,22.7548175083373,1.2857604970247e-114,2.48649098382164e-112
"2084","ENSG00000228964","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]",19.9824843003911,4.43884941993203,1.12237097658208,3.95488614063196,7.65711090306534e-05,0.000281548190855491
"2102","ENSG00000230413","HLA-G","major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",3.91939678016147,4.43833008930123,2.08880800675614,2.12481476274779,0.0336020725006214,0.0720285354167352
"70","ENSG00000047457","CP","ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]",5.38377770596086,4.43526242104921,1.11348708605297,3.98321855421881,6.79881772949273e-05,0.000252525755819662
"1482","ENSG00000171049","FPR2","formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827]",45.6248746733108,4.4339655773913,0.551550125901326,8.03909811487296,9.05020953200507e-16,1.14873216839983e-14
"2310","ENSG00000265766","CXADRP3","CXADR pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:33974]",2.63082516875797,4.43170765452505,1.26999720245779,3.48954127296381,0.000483850334779709,0.00155632324064793
"1750","ENSG00000186265","BTLA","B and T lymphocyte associated [Source:HGNC Symbol;Acc:HGNC:21087]",2.75798591119294,4.42749339950027,1.52416181906473,2.90487095537998,0.00367404543626207,0.00996615818419165
"1559","ENSG00000174945","AMZ1","archaelysin family metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:22231]",241.221194246627,4.42510733088582,0.622356410947173,7.11024624001413,1.15836097978872e-12,1.12005857191929e-11
"1154","ENSG00000156127","BATF","basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]",29.5509791741665,4.42424806159347,0.587159335101746,7.53500420942267,4.88319072287102e-14,5.33584896738449e-13
"403","ENSG00000109667","SLC2A9","solute carrier family 2 member 9 [Source:HGNC Symbol;Acc:HGNC:13446]",48.8576574004227,4.42173291863792,0.516433182217595,8.56206198767233,1.10866560485548e-17,1.62332401670946e-16
"493","ENSG00000115919","KYNU","kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]",168.085249069763,4.41122940361678,0.391447573585552,11.2690171079901,1.86641722496414e-29,5.45787256698144e-28
"1520","ENSG00000172901","LVRN","laeverin [Source:HGNC Symbol;Acc:HGNC:26904]",22.2230311040925,4.39799467542056,0.754356900389863,5.83012453806362,5.53860246302562e-09,3.65184341877009e-08
"2452","ENSG00000285154","AC243837.5","olfactory receptor 2A1/2A42-like [Source:NCBI gene;Acc:112268384]",1.89665152302971,4.38460393440648,1.74025580279711,2.51951691662749,0.0117515993346232,0.0283740912556468
"262","ENSG00000100985","MMP9","matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]",1.95700923238755,4.38278941775552,1.49899148535158,2.92382542568449,0.00345758599067593,0.00942890185218383
"544","ENSG00000119508","NR4A3","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]",66.6760691022321,4.38274684487144,0.564009767576406,7.77069316317773,7.80577772372553e-15,9.14346500335141e-14
"1898","ENSG00000204359","CFB","complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]",50.5228955948857,4.37381369478728,1.33576583610774,3.27438655530526,0.0010589164766018,0.00320441819513732
