"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"13","ENSG00000105647","PIK3R2","19",18153163,18170532,"phosphoinositide-3-kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:8980]",802.145902122767,0.412217889774663,0.119804639803994,3.44075062909976,0.0005801029057602,0.066762059522229
"68","ENSG00000181751","C5orf30","5",103258763,103278660,"chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]",4534.61694623142,0.401474320861746,0.0686529257699275,5.84788363145925,4.97866636470283e-09,1.47064272561805e-05
"52","ENSG00000167378","IRGQ","19",43584369,43596135,"immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868]",480.726084844202,0.369085625526711,0.0982805077152805,3.75543059459924,0.000173043711631446,0.0328597648123
"7","ENSG00000095383","TBC1D2","9",98199011,98255649,"TBC1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:18026]",1354.40892100024,0.362445225969431,0.106456955851921,3.40461760407261,0.000662567635758587,0.0713132007961216
"11","ENSG00000104131","EIF3J","15",44537125,44563029,"eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]",1795.68721070105,0.350208142583241,0.07606828128472,4.60386558850236,4.14720181144314e-06,0.00268910634529795
"37","ENSG00000134531","EMP1","12",13196723,13219941,"epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]",8957.48956456973,0.337015687165305,0.100411851233375,3.35633376962664,0.000789831856296428,0.0810905529707473
"38","ENSG00000135862","LAMC1","1",183023420,183145592,"laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]",25292.6139529153,0.33688172974793,0.0874738492177868,3.85122791280379,0.000117527057671682,0.0246020222693045
"56","ENSG00000168874","ATOH8","2",85751344,85791383,"atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]",805.185979740943,0.333946992594481,0.0896278684177542,3.72592809011098,0.000194597880465066,0.0340354253431828
"23","ENSG00000119812","FAM98A","2",33583660,33599382,"family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",2790.53832545884,0.324726245001431,0.0757043157889929,4.28940201912036,1.79154827490262e-05,0.00782745317117104
"14","ENSG00000106546","AHR","7",16916359,17346152,"aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]",3402.3216667527,0.308195166667763,0.0734077967486738,4.19839826718857,2.68809565978908e-05,0.0106661228530586
"45","ENSG00000154380","ENAH","1",225486835,225653142,"ENAH, actin regulator [Source:HGNC Symbol;Acc:HGNC:18271]",7228.12319069719,0.292448741687405,0.0837146684848015,3.49339903006961,0.000476913296588159,0.0586978703231306
"43","ENSG00000143797","MBOAT2","2",8852690,9003709,"membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]",1840.07317107731,0.289998691267939,0.0844440960664842,3.43420919610079,0.000594285357261196,0.0675362517470141
"16","ENSG00000108854","SMURF2","17",64542282,64662307,"SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]",9425.15454807747,0.283971451264544,0.0812431551694162,3.49532770696041,0.000473480029858389,0.0586978703231306
"26","ENSG00000124172","ATP5F1E","20",59025475,59032345,"ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]",2937.31497558735,0.269420217985954,0.0630088011628785,4.2759140471424,1.90354660561787e-05,0.00803266452545257
"15","ENSG00000106991","ENG","9",127815012,127854756,"endoglin [Source:HGNC Symbol;Acc:HGNC:3349]",11122.298683513,0.261474520195038,0.073843542488542,3.54092600900898,0.000398725376736315,0.0513715237516877
"77","ENSG00000188215","DCUN1D3","16",20854925,20900358,"defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]",1282.00374231073,0.25679948198881,0.0759472242648496,3.38128857867506,0.000721467292342559,0.0761119363766941
"70","ENSG00000182718","ANXA2","15",60347134,60402883,"annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",49645.3080726646,0.253034312555842,0.0736447318531958,3.435877980522,0.000590636921845166,0.0675362517470141
"63","ENSG00000177697","CD151","11",832887,839831,"CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]",7717.54517091848,0.25178282119581,0.0713027614239547,3.53117910397257,0.000413711511482976,0.0526245001568178
"41","ENSG00000141696","P3H4","17",41801947,41812604,"prolyl 3-hydroxylase family member 4 (non-enzymatic) [Source:HGNC Symbol;Acc:HGNC:16946]",1954.17778496971,0.245655246018585,0.0734172488575379,3.34601540974745,0.000819818394824988,0.0826694874588943
"19","ENSG00000114331","ACAP2","3",195274745,195443044,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]",1431.95886769709,0.241683479458974,0.0679346685773566,3.55758678919248,0.000374277459560726,0.0500008354895573
"86","ENSG00000205155","PSENEN","19",35745600,35747519,"presenilin enhancer, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:30100]",1482.06402491978,0.239410256186949,0.0668644981563979,3.58052872283527,0.000342899645118345,0.0477276809710534
"64","ENSG00000177700","POLR2L","11",837356,842529,"RNA polymerase II subunit L [Source:HGNC Symbol;Acc:HGNC:9199]",2563.65544486167,0.238429938071772,0.0595381449915053,4.00465849424416,6.21071389201144e-05,0.0163477058236757
"58","ENSG00000170385","SLC30A1","1",211571568,211579161,"solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]",2927.92278039074,0.229399895391413,0.063537018125266,3.61049199600682,0.000305616733376273,0.0443979281792798
"71","ENSG00000184007","PTP4A2","1",31906421,31944856,"protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]",6422.94432720162,0.208318184892032,0.0549239388575473,3.79284860527453,0.000148928961741746,0.0297689958489047
"66","ENSG00000178980","SELENOW","19",47778585,47784686,"selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]",2223.54095115893,0.19934088244782,0.0493897894555422,4.0360747564485,5.4352903808168e-05,0.0158999512778206
"25","ENSG00000124164","VAPB","20",58389122,58451101,"VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]",1605.76778055117,0.197568554518261,0.0557876666425596,3.54143785550512,0.000397952589256654,0.0513715237516877
"29","ENSG00000125912","NCLN","19",3185563,3209575,"nicalin [Source:HGNC Symbol;Acc:HGNC:26923]",4890.24739407214,0.193333610895349,0.0498405943550755,3.87903903227953,0.000104869928389678,0.0226663987499153
"44","ENSG00000150630","VEGFC","4",176683538,176792922,"vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]",23405.4357405633,0.191414276334314,0.0575219877653054,3.32767144826949,0.000875750828757738,0.0855949844945752
"69","ENSG00000181830","SLC35C1","11",45804072,45813015,"solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]",1636.85884302513,0.190854794891527,0.0492343665196057,3.87645476895751,0.000105989501885252,0.0227236363517695
"27","ENSG00000125844","RRBP1","20",17613678,17682295,"ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]",24198.2773084335,0.17730741573584,0.0444357513838467,3.99019731216461,6.60183516494707e-05,0.0168953466970348
"72","ENSG00000184009","ACTG1","17",81509971,81523847,"actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]",161479.116509493,0.170731689295331,0.0479330270690565,3.56187997577035,0.000368208718002788,0.049938897084586
"36","ENSG00000134352","IL6ST","5",55935095,55995022,"interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]",14648.7173955312,0.16918262273609,0.0448306453687323,3.77381635585573,0.000160769124816655,0.0314268175239028
"60","ENSG00000172757","CFL1","11",65823022,65862026,"cofilin 1 [Source:HGNC Symbol;Acc:HGNC:1874]",31713.2847634912,0.136665175844079,0.0401050040601895,3.40768388002086,0.000655167484650974,0.07080336414409
